"","abundance","counts","length","countsFromAbundance","counts_normalized"
"MFGE8",22.228554,4781.93351866667,1830.99479682754,"no",0.903218427126409
"MFHAS1",4.291741,3112.07564249333,6171.79340318999,"no",0.58781328848231
"MFI2",6.92764,2835.05732705333,3483.143163184,"no",0.5354896737394
"MFI2-AS1",1.212703,73.2093827066667,513.815403276812,"no",0.0138278926800404
"MFN1",17.469558,9888.53327878667,4817.75545843805,"no",1.86776027725772
"MFN2",32.861165,17012.0057500933,4406.23170730557,"no",3.2132519232825
"MFNG",0.278186,68.23999472,2087.84559970667,"no",0.0128892675854888
"MFRP",0,0,2159.5,"no",0
"MFSD1",21.340185,4597.54670161333,1833.67660102291,"no",0.868391181989762
"MFSD10",21.826656,4304.4396164,1678.51092072922,"no",0.813028697452375
"MFSD11",8.257464,2270.74438401333,2340.54135361656,"no",0.428901439747853
"MFSD12",38.086337,8637.56920202667,1930.26567235909,"no",1.63147639723468
"MFSD2A",1.404699,349.360021426667,2116.82422497631,"no",0.0659876194058478
"MFSD2B",0.017311,1.37082613333333,674,"no",0.000258923596319328
"MFSD3",2.30943,412.800914493333,1521.3553123498,"no",0.0779704258224344
"MFSD4",0.561871,89.9599838533333,1362.72006919738,"no",0.0169917701287869
"MFSD5",15.233851,3108.69723246667,1736.85477611669,"no",0.587175169575269
"MFSD6",2.664084,1289.26667638667,4118.97886478054,"no",0.243518529700754
"MFSD6L",0,0,2232,"no",0
"MFSD7",0,0,1366.33333333333,"no",0
"MFSD8",2.553299,1132.91516438667,3776.50887773034,"no",0.213986632990728
"MFSD9",4.139949,1615.05330118667,3320.37134273876,"no",0.305053572311033
"MGA",5.16096,5848.08726424,9644.46270286924,"no",1.10459506805892
"MGAM",0.02628,28.3199563733333,9172,"no",0.00534911377415862
"MGARP",0,0,1339,"no",0
"MGAT1",37.32495,11759.9533960667,2681.64402202816,"no",2.22123677964407
"MGAT2",11.54213,3675.02673626667,2710,"no",0.694144294440924
"MGAT3",1.43233,839.299577626667,4987.33765263592,"no",0.158528101955543
"MGAT4A",2.437113,2335.96686014667,8158.04227707127,"no",0.441220754116503
"MGAT4B",44.20747,11827.5993015067,2277.17152424692,"no",2.23401383479856
"MGAT4C",3.033467,664.093350253333,1863.30857958897,"no",0.125434899698934
"MGAT5",16.063617,14795.14608492,7839.18105299697,"no",2.79452830612604
"MGAT5B",4.13057,2007.24902305333,4136.05261864585,"no",0.379132059945234
"MGC10955",0.051271,5.56000432,923,"no",0.00105018155043834
"MGC2752",0.002421,0.166666213333333,586,"no",3.14801522175953e-05
"MGC39584",0,0,1117,"no",0
"MGC4294",0.381642,42.3733338,945,"no",0.00800353575756312
"MGC4771",0.693932,8.560741,105,"no",0.00161696497679719
"MGEA5",30.487477,17735.44964204,4951.25735310928,"no",3.34989703799344
"MGLL",0.190029,57.79999396,2588.83527777339,"no",0.0109173453434007
"MGME1",9.703538,2351.78993192,2062.82888962768,"no",0.444209438493571
"MGMT",9.783579,2021.93347908,1758.99206834227,"no",0.381905680955195
"MGP",0,0,959.5,"no",0
"MGRN1",9.287724,2954.59999573333,2707.5980047426,"no",0.558069063594604
"MGST1",0.805832,83.44000796,881.301624904446,"no",0.0157602677776373
"MGST2",0,0,888,"no",0
"MGST3",54.720081,6164.19672265333,958.792240146721,"no",1.16430227367216
"MIA",0.061231,4.54666698666667,632,"no",0.000858780948822074
"MIA-RAB4B",0,0,1229,"no",0
"MIA2",0,0,1332.25,"no",0
"MIA3",16.345499,7906.42436502667,4116.96023535286,"no",1.49337671703233
"MIAT",0.020866,25.0448645333333,10216,"no",0.00473050975365686
"MIB1",12.101723,13389.0410767467,9416.66279173635,"no",2.52894118558175
"MIB2",8.061858,2516.99409778667,2657.30722781275,"no",0.475413437099229
"MICA",15.064085,2449.24018032,1383.83212627916,"no",0.462615980479012
"MICAL1",3.680757,1534.89932288,3549.25746796107,"no",0.289913974503689
"MICAL2",5.274905,3042.25337834667,4908.8018256253,"no",0.574625159589514
"MICAL3",4.465108,4466.14684014667,8513.25818882768,"no",0.84357218864005
"MICALCL",0.257897,72.0466573066667,2377.73095848343,"no",0.013608275447206
"MICALL1",6.150903,3309.08093714667,4578.92230197745,"no",0.625023929675409
"MICALL2",7.125689,2608.38021528,3115.57961075764,"no",0.492674577385121
"MICB",25.293482,6669.59237053333,2244.32341209486,"no",1.25976212487519
"MICC",0,0,1055,"no",0
"MICD",2.065188,197.26737148,813,"no",0.0372601426381199
"MICE",0.142538,19.376279,1157,"no",0.00365981922869188
"MICF",0,0,134.285714285714,"no",0
"MICG",0,0,132,"no",0
"MICU1",21.886559,6006.06640013333,2335.64811595098,"no",1.13443439269264
"MICU2",20.897325,4609.54716273333,1877.42377160713,"no",0.870657846211522
"MICU3",1.915097,841.33999484,3739.17219180021,"no",0.158913498870601
"MID1",4.230483,2733.68004029333,5499.87109698822,"no",0.516341387144391
"MID1IP1",7.956482,2368.34452434667,2533.48614626414,"no",0.447336293535567
"MID1IP1-AS1",0.399957,17.6687563733333,376,"no",0.00333729991822462
"MID2",2.471213,777.186586213333,2676.7621868289,"no",0.146796111498237
"MIDN",26.805485,10563.1083791067,3353.99847605817,"no",1.99517498486737
"MIEF1",14.19205,7617.89681090667,4568.61663226947,"no",1.43887922086314
"MIEF2",4.567014,1747.25319261333,3256.25355954678,"no",0.330023676461283
"MIEN1",32.291415,3738.94098,985.49927037883,"no",0.706216508006932
"MIER1",10.426501,5616.57285550667,4584.87571755856,"no",1.06086629615171
"MIER2",9.98994,3061.44664928,2608.30626820582,"no",0.57825041199341
"MIER3",6.067547,3483.3233716,4886.24655729902,"no",0.657935089349895
"MIF",137.824127,14572.0356379733,899.89063429366,"no",2.75238688651408
"MIF4GD",13.722621,1605.31843154667,995.677939658903,"no",0.303214836241157
"MIIP",17.735382,3165.893196,1519.32414644353,"no",0.597978424789692
"MILR1",0,0,966,"no",0
"MIMT1",0,0,1170,"no",0
"MINA",14.306857,5326.7628382,3168.93929959599,"no",1.00612656650566
"MINK1",36.4296,19269.6879619333,4502.09913685574,"no",3.63968616130971
"MINOS1",52.53426,5824.82521569333,943.702335276066,"no",1.10020129913302
"MINOS1-NBL1",7.1151,1356.76552532,1623,"no",0.256267808612395
"MINOS1P2",0,0,229,"no",0
"MINOS1P3",0,0,203,"no",0
"MINOS1P4",0,0,318,"no",0
"MINPP1",8.968222,2530.69764366667,2401.7549426185,"no",0.478001782400867
"MIOS",9.496268,2998.02516405333,2687.05842379343,"no",0.566271271357339
"MIOX",0,0,1181.75,"no",0
"MIP",0.818607,100.136296946667,1041.14252748877,"no",0.0189138866680961
"MIPEP",13.563146,3748.21811329333,2352.11856968877,"no",0.707968786182431
"MIPEPP1",0,0,2027,"no",0
"MIPEPP2",0,0,1819,"no",0
"MIPEPP3",1.81278,77.6800024933333,364.719604143912,"no",0.0146723097252024
"MIPOL1",4.752662,1706.56669766667,3056.19604381713,"no",0.322338753233563
"MIR1-1",0,0,77,"no",0
"MIR1-2",0,0,1078.6,"no",0
"MIR100",0,0,80,"no",0
"MIR101-1",0,0,75,"no",0
"MIR101-2",0,0,91,"no",0
"MIR103A1",0,0,86,"no",0
"MIR103A2",0.433566,3.97333352,78,"no",0.000750488905455066
"MIR105-1",0,0,81,"no",0
"MIR105-2",0,0,81,"no",0
"MIR106A",0,0,81,"no",0
"MIR106B",0.678134,6.5333336,82,"no",0.001234025373847
"MIR107",0,0,87,"no",0
"MIR10A",0.00874,2.70072946666667,2630,"no",0.00051011763577524
"MIR10B",0,0,110,"no",0
"MIR1178",6e-06,6.188e-05,91,"no",1.16879827066618e-08
"MIR1179",0,0,91,"no",0
"MIR1180",0,0,69,"no",0
"MIR1181",4e-06,3.564e-05,81,"no",6.73173406052723e-09
"MIR1182",0.000468,0.005335,97,"no",1.00768241338139e-06
"MIR1183",0,0,89,"no",0
"MIR1184-1",0,0,99,"no",0
"MIR1184-2",0,0,99,"no",0
"MIR1184-3",0,0,99,"no",0
"MIR1185-1",0,0,86,"no",0
"MIR1185-2",0,0,86,"no",0
"MIR1193",0,0,78,"no",0
"MIR1197",0,0,88,"no",0
"MIR1200",0,0,76,"no",0
"MIR1202",0,0,83,"no",0
"MIR1203",0,0,85,"no",0
"MIR1205",0,0,63,"no",0
"MIR1207",0,0,87,"no",0
"MIR1208",0,0,73,"no",0
"MIR122",0,0,85,"no",0
"MIR1224",0,0,85,"no",0
"MIR1225",0,0,90,"no",0
"MIR1226",0.329859,2.906667,75,"no",0.000549015410957085
"MIR1227",0.055452,0.573332906666667,88,"no",0.000108291937593409
"MIR1228",0,0,73,"no",0
"MIR1229",0.05263,0.42666656,69,"no",8.0589388732884e-05
"MIR1231",0.10855,1.17333365333333,92,"no",0.000221620934862706
"MIR1233-1",0,0,82,"no",0
"MIR1233-2",0,0,82,"no",0
"MIR1234",0,0,84,"no",0
"MIR1236",0,0,102,"no",0
"MIR1237",0,0,102,"no",0
"MIR1238",0,0,83,"no",0
"MIR124-2",0,0,109,"no",0
"MIR124-3",0,0,87,"no",0
"MIR1245A",0,0,70,"no",0
"MIR1249",0,0,66,"no",0
"MIR1250",0,0,113,"no",0
"MIR1251",0,0,84,"no",0
"MIR1252",0,0,65,"no",0
"MIR1253",0,0,105,"no",0
"MIR1254-1",0.973386,11.0933325733333,97,"no",0.00209532448733626
"MIR1254-2",0,0,63,"no",0
"MIR1255A",0,0,113,"no",0
"MIR1255B1",0,0,1795.5,"no",0
"MIR1255B2",0,0,67,"no",0
"MIR1256",0,0,119,"no",0
"MIR1257",1.8e-05,0.00024492,117,"no",4.62608391162831e-08
"MIR1258",0,0,73,"no",0
"MIR125A",0,0,86,"no",0
"MIR125B1",0,0,88,"no",0
"MIR125B2",0,0,89,"no",0
"MIR126",0,0,85,"no",0
"MIR1260A",0,0,73,"no",0
"MIR1260B",0,0,89,"no",0
"MIR1261",0,0,82,"no",0
"MIR1262",0,0,93,"no",0
"MIR1263",0,0,86,"no",0
"MIR1265",0,0,86,"no",0
"MIR1266",0,0,84,"no",0
"MIR1267",0,0,78,"no",0
"MIR1268A",0,0,52,"no",0
"MIR1269A",0,0,105,"no",0
"MIR1269B",0,0,75,"no",0
"MIR127",0,0,97,"no",0
"MIR1270-1",0,0,83,"no",0
"MIR1270-2",0,0,83,"no",0
"MIR1271",0,0,86,"no",0
"MIR1272",0,0,129,"no",0
"MIR1273A",0,0,103,"no",0
"MIR1273C",0,0,77,"no",0
"MIR1273D",0,0,86,"no",0
"MIR1273F",0.103167,1.20000012,99,"no",0.000226657735141436
"MIR1273G",0,0,100,"no",0
"MIR1275",0,0,80,"no",0
"MIR1276",0,0,83,"no",0
"MIR1277",0,0,78,"no",0
"MIR1278",0,0,81,"no",0
"MIR128-1",0,0,82,"no",0
"MIR128-2",0,0,84,"no",0
"MIR1280",0,0,94,"no",0
"MIR1281",6e-06,3.744e-05,54,"no",7.07172062924073e-09
"MIR1282",0,0,101,"no",0
"MIR1283-1",0,0,87,"no",0
"MIR1283-2",0,0,87,"no",0
"MIR1284",0,0,120,"no",0
"MIR1285-1",0,0,84,"no",0
"MIR1285-2",0,0,88,"no",0
"MIR1286",0,0,78,"no",0
"MIR1287",0,0,90,"no",0
"MIR1288",0,0,75,"no",0
"MIR1289-1",0.102451,1.73333376,144,"no",0.000327394554165368
"MIR1289-2",0,0,111,"no",0
"MIR129-1",0,0,73,"no",0
"MIR129-2",0,0,90,"no",0
"MIR1290",0,0,78,"no",0
"MIR1292",0,0,66,"no",0
"MIR1293",0,0,71,"no",0
"MIR1294",0,0,142,"no",0
"MIR1295A",0,0,79,"no",0
"MIR1296",0,0,92,"no",0
"MIR1298",0,0,112,"no",0
"MIR1299",0,0,83,"no",0
"MIR1301",0,0,82,"no",0
"MIR1302-1",0,0,143,"no",0
"MIR1302-10",0,0,461.666666666667,"no",0
"MIR1302-11",0.025493,0.41333392,138,"no",7.8071100663166e-05
"MIR1302-2",0,0,495.333333333333,"no",0
"MIR1302-3",0,0,138,"no",0
"MIR1302-4",0,0,150,"no",0
"MIR1302-5",0,0,150,"no",0
"MIR1302-6",0,0,90,"no",0
"MIR1302-8",0,0,128,"no",0
"MIR1302-9",0.029574,10.1564506666667,2923,"no",0.0019183648958155
"MIR1303",0,0,86,"no",0
"MIR1304",0.000219,0.00234658666666667,91,"no",4.43226638327134e-07
"MIR1305",0,0,86,"no",0
"MIR1306",0.000221,0.00220886666666667,85,"no",4.1721388819201e-07
"MIR1307",0.021756,0.380869826666667,149,"no",7.19392363860579e-05
"MIR130A",0,0,89,"no",0
"MIR130B",0,0,82,"no",0
"MIR132",0,0,101,"no",0
"MIR1323",0,0,73,"no",0
"MIR1324",0,0,96,"no",0
"MIR133A2",0,0,102,"no",0
"MIR133B",0,0,119,"no",0
"MIR133BHG",0,0,462,"no",0
"MIR134",0,0,103,"no",0
"MIR1343",0,0,84,"no",0
"MIR135A1",0,0,90,"no",0
"MIR135A2",0.006809,0.08,100,"no",1.51105141650443e-05
"MIR135B",0,0,97,"no",0
"MIR136",0,0,92,"no",0
"MIR137HG",1.469145,264.3720284,1531.60219175098,"no",0.0499349659997461
"MIR138-1",0,0,99,"no",0
"MIR138-2",0,0,84,"no",0
"MIR139",0,0,68,"no",0
"MIR140",0,0,100,"no",0
"MIR141",0,0,95,"no",0
"MIR142",0,0,856,"no",0
"MIR143",0,0,106,"no",0
"MIR143HG",0,0,1864.66666666667,"no",0
"MIR145",0,0,1318.5,"no",0
"MIR1468",0,0,86,"no",0
"MIR1469",0,0,47,"no",0
"MIR146A",0,0,1200,"no",0
"MIR146B",0,0,73,"no",0
"MIR1470",0,0,61,"no",0
"MIR1471",0,0,57,"no",0
"MIR147A",0,0,72,"no",0
"MIR147B",0.003723,0.0349941333333333,80,"no",6.60974184283477e-06
"MIR148A",0,0,68,"no",0
"MIR148B",0,0,99,"no",0
"MIR149",0,0,89,"no",0
"MIR150",0,0,84,"no",0
"MIR151A",0,0,90,"no",0
"MIR151B",0,0,96,"no",0
"MIR152",0,0,87,"no",0
"MIR153-1",0,0,90,"no",0
"MIR153-2",0,0,87,"no",0
"MIR1537",0,0,61,"no",0
"MIR1538",0,0,61,"no",0
"MIR1539",0.248606,16.99964576,582,"no",0.00321091735071519
"MIR154",0,0,84,"no",0
"MIR155HG",0,0,832.5,"no",0
"MIR1587",0,0,1014.5,"no",0
"MIR15B",0,0,98,"no",0
"MIR16-1",0,0,89,"no",0
"MIR16-2",0,0,81,"no",0
"MIR17HG",0.279963,59.6399908,1813.14377971375,"no",0.0112648865723314
"MIR181A1",0,0,110,"no",0
"MIR181A1HG",0.024683,6.69332309333333,2308,"no",0.00126424441766289
"MIR181A2",0,0,110,"no",0
"MIR181A2HG",0.193368,15.04000448,662,"no",0.00284077750921712
"MIR181B1",0,0,110,"no",0
"MIR181B2",0,0,89,"no",0
"MIR181C",0,0,110,"no",0
"MIR181D",0,0,137,"no",0
"MIR182",0,0,110,"no",0
"MIR1825",0.000215,0.00133772,53,"no",2.52670462610788e-07
"MIR1827",0,0,65,"no",0
"MIR183",0,0,110,"no",0
"MIR184",0,0,84,"no",0
"MIR185",0,0,82,"no",0
"MIR186",0.519914,5.25333293333333,86,"no",0.000992257021285337
"MIR187",0,0,109,"no",0
"MIR188",0,0,86,"no",0
"MIR18B",0,0,83,"no",0
"MIR1908",1e-06,7.46666666666667e-06,80,"no",1.41031465540413e-09
"MIR1909",0,0,80,"no",0
"MIR190A",0,0,85,"no",0
"MIR190B",0,0,79,"no",0
"MIR191",0,0,92,"no",0
"MIR1910",0,0,80,"no",0
"MIR1911",0,0,80,"no",0
"MIR1912",0,0,80,"no",0
"MIR1913",0,0,80,"no",0
"MIR1914",0.000807,0.007584,80,"no",1.4324767428462e-06
"MIR1915",0.046812,0.44,80,"no",8.31078279077436e-05
"MIR192",0,0,110,"no",0
"MIR193A",0.174094,1.80000010666667,88,"no",0.000339986588860849
"MIR193B",0,0,83,"no",0
"MIR194-1",0.205606,2.05333366666667,85,"no",0.000387836593196612
"MIR194-2",0,0,933,"no",0
"MIR196A1",0,0,70,"no",0
"MIR196A2",0.009285,0.119999733333333,110,"no",2.26657208791859e-05
"MIR196B",0,0,85,"no",0
"MIR197",0.177035,1.56,75,"no",0.000294655026218364
"MIR1972-1",0,0,77,"no",0
"MIR1972-2",0,0,77,"no",0
"MIR1976",0,0,52,"no",0
"MIR199A1",0,0,71,"no",0
"MIR199A2",0,0,110,"no",0
"MIR199B",0,0,110,"no",0
"MIR19B2",0,0,97,"no",0
"MIR200A",0,0,90,"no",0
"MIR200B",0,0,95,"no",0
"MIR200C",0,0,68,"no",0
"MIR202HG",0,0,389.333333333333,"no",0
"MIR203",0,0,110,"no",0
"MIR204",0,0,110,"no",0
"MIR2053",0,0,91,"no",0
"MIR205HG",0,0,911.454545454545,"no",0
"MIR206",0,0,86,"no",0
"MIR208A",0,0,83,"no",0
"MIR208B",0,0,77,"no",0
"MIR20B",0,0,69,"no",0
"MIR21",0,0,72,"no",0
"MIR210",0.075312,0.9733328,110,"no",0.000183844488271278
"MIR210HG",5.441078,741.386650213333,1159.72372625425,"no",0.140034168497791
"MIR211",0,0,110,"no",0
"MIR2110",0.000833,0.007342,75,"no",1.38676743749694e-06
"MIR2113",0,0,91,"no",0
"MIR2114",0,0,80,"no",0
"MIR2115",0,0,100,"no",0
"MIR2116",0.113484,1.06666666666667,80,"no",0.00020147352220059
"MIR2117",0,0,293,"no",0
"MIR212",0,0,110,"no",0
"MIR214",0,0,110,"no",0
"MIR215",0,0,110,"no",0
"MIR216A",0,0,110,"no",0
"MIR216B",0,0,82,"no",0
"MIR217",0,0,110,"no",0
"MIR218-1",0,0,110,"no",0
"MIR218-2",0.113484,1.46666666666667,110,"no",0.000277026093025812
"MIR219-1",0.208397,2.69333386666667,110,"no",0.000508720744293252
"MIR219-2",0,0,798,"no",0
"MIR221",0,0,110,"no",0
"MIR222",0.013412,0.1733336,110,"no",3.27394977259765e-05
"MIR223",0,0,110,"no",0
"MIR224",0.000106,0.00100656,81,"no",1.90120489224587e-07
"MIR2276",0,0,89,"no",0
"MIR2277",7e-06,8.184e-05,93,"no",1.54580559908403e-08
"MIR2278",0,0,96,"no",0
"MIR22HG",4.185831,815.933421026667,1659.08205969137,"no",0.154114668951956
"MIR2355",0,0,87,"no",0
"MIR2392",0,0,84,"no",0
"MIR23A",0.113484,0.973333333333333,73,"no",0.000183844589008039
"MIR23B",0,0,97,"no",0
"MIR23C",0,0,100,"no",0
"MIR24-2",13.807184,2877.82215914667,1774,"no",0.5435671562533
"MIR2467",0,0,81,"no",0
"MIR25",1.64011,16.18666672,84,"no",0.00305736070946764
"MIR2681",0,0,105,"no",0
"MIR26A1",0,0,77,"no",0
"MIR26A2",0.052689,0.52000032,84,"no",9.82184025148445e-05
"MIR26B",0,0,77,"no",0
"MIR27A",0.062562,0.57333328,78,"no",0.000108292008109141
"MIR27B",0.033928,0.386666573333333,97,"no",7.30341341687809e-05
"MIR28",0,0,86,"no",0
"MIR2909",0,0,69,"no",0
"MIR296",0,0,337,"no",0
"MIR297",0,0,66,"no",0
"MIR298",0,0,88,"no",0
"MIR299",0,0,102,"no",0
"MIR29A",1.156924,333.999956733333,2457.17410996747,"no",0.0630863884667902
"MIR29B1",0,0,1177.33333333333,"no",0
"MIR300",0,0,83,"no",0
"MIR301A",0,0,86,"no",0
"MIR301B",0,0,78,"no",0
"MIR302A",0.199008,1.61333316,69,"no",0.000304728669588946
"MIR302B",0.072996,4.00284656,466.729286536248,"no",0.000756063370567235
"MIR302C",0.288716,2.30666698666667,68,"no",0.000435686552200834
"MIR302D",0.13351,1.06666704,68,"no",0.000201473592716323
"MIR302E",0,0,72,"no",0
"MIR3064",0,2.68e-06,67,"no",5.06202224528984e-10
"MIR3074",0,0,81,"no",0
"MIR30A",0,0,71,"no",0
"MIR30B",0,0,88,"no",0
"MIR30C1",0,0,89,"no",0
"MIR30C2",0.539048,4.56,72,"no",0.000861299307407524
"MIR30D",0,0,70,"no",0
"MIR30E",0,0,92,"no",0
"MIR31",0,0,71,"no",0
"MIR3115",0,0,68,"no",0
"MIR3116-2",0,0,74,"no",0
"MIR3117",0,0,78,"no",0
"MIR3118-1",0.020805,0.183333,75,"no",3.46281986677508e-05
"MIR3118-2",0.190435,1.63333509333333,73,"no",0.000308506663300966
"MIR3118-3",0,0,75,"no",0
"MIR3118-4",0,0,75,"no",0
"MIR3118-5",0,0,76,"no",0
"MIR3118-6",0,0,75,"no",0
"MIR3119-1",0,0,85,"no",0
"MIR3121",0,0,77,"no",0
"MIR3122",0,0,73,"no",0
"MIR3123",0,0,75,"no",0
"MIR3124",0,0,67,"no",0
"MIR3125",0,0,78,"no",0
"MIR3126",0,0,74,"no",0
"MIR3127",0,0,76,"no",0
"MIR3128",0,0,66,"no",0
"MIR3129",0,0,76,"no",0
"MIR3130-1",0,0,75,"no",0
"MIR3131",0,0,63,"no",0
"MIR3132",0.113484,1,75,"no",0.000188881427063054
"MIR3133",0,0,78,"no",0
"MIR3134",0,0,74,"no",0
"MIR3135A",0,0,77,"no",0
"MIR3135B",0,0,68,"no",0
"MIR3136",0.040738,0.37333296,78,"no",7.05156622544739e-05
"MIR3137",0,0,75,"no",0
"MIR3138",0.088573,0.853333546666667,82,"no",0.000161178858055177
"MIR3139",0,0,76,"no",0
"MIR3140",0,0,90,"no",0
"MIR3141",0,0,61,"no",0
"MIR3142",0,0,82,"no",0
"MIR3143",0.226967,1.68,63,"no",0.00031732079746593
"MIR3144",0,0,79,"no",0
"MIR3145",0,0,82,"no",0
"MIR3146",0.066079,0.613332826666667,79,"no",0.000115847179565416
"MIR3147",0,0,66,"no",0
"MIR3148",0,0,77,"no",0
"MIR3150A",0,0,1094.66666666667,"no",0
"MIR3151",0.043303,0.38666672,76,"no",7.30341618713902e-05
"MIR3152",0,0,74,"no",0
"MIR3153",0,0,82,"no",0
"MIR3154",0,0,84,"no",0
"MIR3155A",0,0,82,"no",0
"MIR3156-1",0,0,75,"no",0
"MIR3156-2",0,0,77,"no",0
"MIR3156-3",0,0,77,"no",0
"MIR3157",0,0,85,"no",0
"MIR3158-2",0,0,81,"no",0
"MIR3159",0,0,74,"no",0
"MIR3160-1",0,0,85,"no",0
"MIR3161",0,0,77,"no",0
"MIR3162",0,0,82,"no",0
"MIR3163",0,0,73,"no",0
"MIR3164",0.054691,0.533333653333333,83,"no",0.000100736821542352
"MIR3165",0,0,75,"no",0
"MIR3166",0,0,92,"no",0
"MIR3167",0,0,85,"no",0
"MIR3168",0,0,82,"no",0
"MIR3169",0,0,83,"no",0
"MIR3170",0,0,77,"no",0
"MIR3173",0,0,68,"no",0
"MIR3174",0,0,87,"no",0
"MIR3175",0,0,77,"no",0
"MIR3176",0,0,90,"no",0
"MIR3177",0,0,82,"no",0
"MIR3178",0,0,84,"no",0
"MIR3179-1",0.011716,0.11562544,84,"no",2.18394981119935e-05
"MIR3179-2",0.011774,0.11620448,84,"no",2.19488680135201e-05
"MIR3179-3",0.011709,0.11555712,84,"no",2.18265937328965e-05
"MIR3180-1",0.052127,8.93555796,1459,"no",0.00168776093908943
"MIR3180-2",0.014221,2.43777501333333,1459,"no",0.000460450423377055
"MIR3180-3",0.014241,2.44110153333333,1459,"no",0.000461078741221808
"MIR3180-4",0,0,2118,"no",0
"MIR3180-5",0,0,153,"no",0
"MIR3182",0,0,63,"no",0
"MIR3183",0,0,84,"no",0
"MIR3184",0,0,94,"no",0
"MIR3185",0.040053,0.31999984,68,"no",6.04420264391488e-05
"MIR3186",0.113484,1.13333333333333,85,"no",0.000214065617338127
"MIR3187",0,0,70,"no",0
"MIR3188",0,0,85,"no",0
"MIR3189",0.275159,2.36000045333333,73,"no",0.000445760253495053
"MIR3191",0,0,80,"no",0
"MIR3192",0.226967,2.05333333333333,77,"no",0.000387836530236137
"MIR3193",0,0,55,"no",0
"MIR3194",0,0,73,"no",0
"MIR3196",0,0,64,"no",0
"MIR3197",0,0,73,"no",0
"MIR3198-1",0,0,80,"no",0
"MIR3198-2",0.008439,0.0793216,80,"no",1.49823770049247e-05
"MIR3199-2",0,0,88,"no",0
"MIR31HG",1.87412,164.043407533333,745,"no",0.0309847529151821
"MIR32",0,0,70,"no",0
"MIR3200",0,0,85,"no",0
"MIR3201",0,0,52,"no",0
"MIR3202-1",0,0,81,"no",0
"MIR3202-2",0,0,81,"no",0
"MIR320A",0.301701,2.90666712,82,"no",0.000549015433622856
"MIR320B1",0,0,79,"no",0
"MIR320B2",0.033716,0.54666584,138,"no",0.000103255023985823
"MIR320C1",0,0,88,"no",0
"MIR320C2",0,0,50,"no",0
